final_text,label,confidence
@detikjabar_ @detikcom Stop MBG yg menjadi ajang untuk meracuni rakyat oleh komunis sekaligus menggembosi pemerintahan PBowo,negative,0.7954348741745033
Jika Makan Bergizi Gratis ( #MBG ) maka fokusnya: 1. terpenuhi standar minimum komposisi &amp; nilai gizinya; &amp; 2. penerimanya anak/ibu hamil miskin bukan budget Pak @prabowo. Jika tak begitu pemborosan #APBN! ‍️ Cc: @DPR_RI @kemenkopmk @KemenkesRI @KemensosRI #IndonesiaGelap https://t.co/9shi2OVdGP,negative,0.46289487137902185
@ARSIPAJA https://t.co/zmYg3vxAkF Ni lagi siaran langsung siswa keracunan mbg,negative,0.4905341364642421
Masih ada MBg nya ga dul? @prabs https://t.co/iAETTjrd6m,negative,0.6075009837364673
Mulai 13 Oktober 2025 chef profesional siap dampingi dapur-dapur MBG di seluruh Indonesia! #LanjutkanMBG #엔하이픈_희승 LYKN LAST TRACK OF D&amp;D PLEDIS PROTECT JUNHUI https://t.co/bpdjF9J2L2,positive,0.587617477616659
@ikaNurhaya755 @KangManto123 Evaluasi #MBG,negative,0.48684477412437405
@KangManto123 Kder #MBG... Ajay narikin iuran. Maksudnya apa? Program truliunan jir. Masih ngemis aja...,negative,0.5134497618311873
Dapur SPPG Sidomulyo Tuntaskan 10 PR Satgas MBG Blora: Perbaiki Higiene dan Rekrut Ahli Gizi https://t.co/9DsNgP4d0B,positive,0.5515640975276203
jadi selama ini MBG itu M nya Mbappe?,negative,0.5064161502342011
@alchemystri Rumornya ikan koi di aquarium sebelah timur tugu dikasih mbg tiap hari,negative,0.45133778043461686
SPPG telah membangun tiga dapur umum yang masing-masing akan melayani 3.000 siswa setiap harinya. Dilengkapi dengan fasilitas pendukung seperti peralatan masak tempat makan serta alat transportasi untuk distribusi makanan. https://t.co/Sf1VhhheNb,positive,0.517016580101537
Langkah nyata tingkatkan kualitas MBG! BGN hadirkan ribuan chef profesional untuk dampingi dapur rakyat. #LanjutkanMBG #엔하이픈_희승 LYKN LAST TRACK OF D&amp;D PLEDIS PROTECT JUNHUI5:05 PM · Oct 15 2025View post engagements https://t.co/4swMxy0ja9,positive,0.6309328268242604
Pembentukan tim siber relawan Prabowo untuk lawan fitnah soal MBG langkah tepat. Perlawanan terhadap hoaks perlu tapi harus transparan dan profesional agar tidak malah jadi alat pembungkam kritik. #TimSiber #AntiHoaks https://t.co/GyfAHAExlf,positive,0.6035867749145667
Ratusan pelajar di Cisarua Bandung Barat diduga keracunan setelah menyantap menu program Makan Bergizi Gratis (MBG). Gejala mual pusing hingga muntah dialami para siswa. Diduga sumber keracunan berasal dari menu ayam yang berbau tidak sedap. https://t.co/WdXEpPrfNF,negative,0.5088796959139484
Oh no...Mbappe generasi MBG,negative,0.45229862775620405
Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengatakan 20 juta penerima manfaat hingga pertengahan Agustus yang dibidik Kepala Negara RI dipercepat dari semula ditargetkan pada akhir Agustus 2025. Lanjutkan MBG TERBAIK https://t.co/jifdCcVHwj,positive,0.45629397956843915
Kapan lagi ada program yang bisa bikin anak sehat orang tua tenang guru bangga dan ekonomi lokal jalan bareng? MBG tuh nggak cuma program tapi gerakan yang bener-bener ngubah pola pikir dan gaya hidup. Dari gizi jadi prestasi dari makan bareng jadi masa depan bareng~ https://t.co/uTlZQpaD3y,positive,0.7122914695984779
Kasus keracunan diduga akibat menu program Makan Bergizi Gratis (MBG) masih terjadi. Teranyar 182 pelajar di Kabupaten Bandung Barat Jawa Barat dan 68 pelajar di Kabupaten Tulungagung Jawa Timur dirawat usai mengalami gejala keracunan setelah mengonsumsi paket MBG. Meski https://t.co/D1jLilJYEA,negative,0.49720932918811017
Hentikan sementara Evaluasi dan perbaiki MBG Being Dumb as Always ,negative,0.48684477412437405
@Heraloebss MBG ... Program ngasih gaji bukan ngadih gizi.,positive,0.45164580119655634
BENER GAK NIH..? BGN: Presiden Hitung Sendiri Menu MBG Rp 10.000 Bisa Pakai Ayam dan Telur https://t.co/htD0spFaxG lewat @BERGELORA.COM,negative,0.47141043071890293
Dinkes: Satgas MBG di Palembang Bisa Cegah Peristiwa Keracunan https://t.co/nFhxDZgppa,negative,0.475707404075232
@tvindonesiawkwk @barizky_ mbg bwat lu inima,negative,0.4897261623226146
Telfon John Wick tolong cemplungin bahlil riza chalid Sambo Ternak mulyani mulyono Oslo gank pigai puan sahroni dan pejabat2 MBG &amp; pejabat yg bolot korup ke Cikande,negative,0.5994229672478315
@G0mb4k @habiburokhman @hincapandjaitan @ListyoSigitP @RESarolangun @prabowo @KemensetnegRI @setkabgoid @NarasiNewsroom @Kimberley_PS08 @Kenikir27 Mirip MBG ada juga seperti itu pendukung jejadian,positive,0.4216719975643836
Hingga pukul 11.15 Rabu 15 Oktober 2025 total jumlah siswa yang keracunan mencapai 345 orang dengan rincian 285 orang pulang dan 60 orang masih dirawat. https://t.co/dOSRZRaCks,negative,0.5457375889255279
Dukung Pemenuhan Gizi Babinsa Biak Timur Dampingi Pembagian MBG di Sekolah-sekolah https://t.co/zFtON5K8Bs https://t.co/NG8VYTF0H0 https://t.co/9MPpw3uVa1,positive,0.5761162590692724
Dapur SPPG MBG di Sumber Solo Dipersoalkan Warga Ini Alasannya https://t.co/41k9Cqtxam https://t.co/1SjNPYxNgd,positive,0.4808407576812048
Ini menunjukkan mbg ga tepat sasaran. Pihak sppg ngejar2 sekolah spy menerima mbg. Ada sekolah swasta anak sodara yg sampe 2 kali nolak masih didatangi jg. Untung yg ketiga kalinya tetap nolak. Mereka ga niat bantu program pemerintah tapi nyari UNTUNG! @prabowo harus tau!,negative,0.5354650654957297
Kelompok relawan pendukung Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka berencana membentuk tim siber untuk melawan disinformasi terkait program makan bergizi gratis (MBG) di media sosial. Ricky Tamba dari organisasi Jaringan 98 menjelaskan bahwa langkah https://t.co/nPnYUmCCET,positive,0.5472083612827756
Menunggu anak anggota DPR RI dan anak menteri atau cucu menteri seperti @ZUL_Hasan yang keracunan... Masihkah pernyataannya nyeleneh... Sumber: CNN Indonesia https://t.co/ibVcl22ZQR,negative,0.6147077424925353
krn awal nyokap gue suka bawa pulang makanan sisa mbg gue gak mau gue bilang gak percaya sudi najis sampe mati gak mau makan begituan eh gue dimarahin dia jir ngambek dia gamau masak krn gue ngatain mbg trs yg masak mbg temennya dia like tf??,negative,0.6287686937470929
Seharusnya kepala BGN atau bahkan pak @prabowo marah besar ada pungutan (sukarela sekalipun) dilingkungan MBG yg gratis tis tis...,positive,0.4205915722583447
@LalajoPersib Nga lebok mbg maneh teh?,negative,0.4767328557575356
yaudah sono buktinya ormas gede satu ini diem aja kan soal keracunan MBG? ga ada yang nuntut kan? btw jadi aneh kalo perbandingannya antara bangunan ambruk karena kelalaian vs tsunami. kelalaian kok disamakan ama bencana alam.,negative,0.47860859282586354
cosplay belatung di MBG,neutral,0.4204438841112402
@TirtoID Perbandingan nya salah dengan orang hajatan karena kalau hajatan biasa nya terjadi keracunan polisi cepat turun tangan mencari tersangka nya siapa kalau MBG sudah banyak yang kedapatan keracunan tapi belum satu pun yang di tersangkakan ada apa sebenarnya ini?,negative,0.4945101397114416
Sudah dilarang jokowi ngotot bangun IKN Sudah dilarang prabowo ngotot teruskan MBG KongKong!!,positive,0.5533917523502038
@Inviasi gratisin aja biar setara sama mbg,negative,0.500410585914492
@rseocita Tuntaskan misi tingkatkan mutu MBG langkah nyata bareng Prabowo,positive,0.7922823401494022
@detikcom @detik_edu Singapura pasti berguru dengan Indonesia menjalankan MBG mereka tapi kenapa negara lain ngak ikut belajar menjalan kan MBG nya ke kita.,negative,0.4403446378307771
sianjing mentang-mentang dapet mbg dari rumah tinggal bawa rokok sialan! wkwk,negative,0.4816972989037914
Program kayak MBG bisa bikin masyarakat percaya lagi sama konsep TKD asal dikelola transparan. #tkd #gasssnow https://t.co/3jONPtsXp3,positive,0.6766364769001344
Kalau pemda lain bisa replikasi pendekatan MBG TKD 2026 bakal punya efek lebih luas. #tkd #gasssnow https://t.co/CPJd5cnYgN,positive,0.5431019416853026
Banyak yang lupa TKD itu alat bantu bukan tujuan. MBG justru bikin alat itu jadi fungsi nyata. #tkd #gasssnow https://t.co/14fzV6twVW,positive,0.6466513394761603
TKD efisien bukan cuma tanggung jawab pusat. MBG buktiin kalau daerah juga bisa kreatif. #tkd #gasssnow https://t.co/7M96Qjak3J,positive,0.5708821260729455
Program MBG bikin TKD punya sisi humanis. Dana publik akhirnya sampai ke yang paling butuh. #tkd #gasssnow https://t.co/a7QUVDKfWX,positive,0.6083770495446421
MBG nunjukin kalau konsep TKD efisien itu bisa diterjemahkan jadi keseharian masyarakat. #tkd #gasssnow https://t.co/8MQz3OdMc9,positive,0.641285292614065
TKD seharusnya bisa jadi game-changer kalau semua daerah punya model implementasi kayak MBG. #tkd #gasssnow https://t.co/DD7hMUVA0Q,positive,0.5075510373732621
TKD tuh seperti air tergantung salurannya. MBG salah satu saluran yang bersih dan produktif. #tkd #gasssnow https://t.co/hL5MBPHc0p,positive,0.5719965184134314
@abyts_ Lah kan petinggi mbg tu alumni tentara ketuanya pakar hama dan tumbuhan. Berharap apa? Tentara aja pake ransum. Ransum aja minimal harga 20ribu loh.,negative,0.5817280578000125
Anak melanggar aturan dilindungi Anak jd korban MBG ditertawakan Anak jd korban ambruknya gedung ponpes diikhlaskan Ini negara apa sih? https://t.co/DQlmMyyIXk,negative,0.7891892355033913
@MyName_isMario Wajarlah temul yg seekor itu paling mementingkan MBG kehidupnya msh seputar mkn tiap hr,negative,0.6325962000076163
Kebijakan TKD sering dianggap kaku tapi MBG nunjukin cara fleksibel yang tetap transparan. #tkd #gasssnow https://t.co/Mx4DYZfmbn,positive,0.6440306667669949
Selama TKD disalurkan dengan pendekatan kayak MBG ekonomi lokal bakal terus punya napas. #tkd #gasssnow https://t.co/v3QFt1v1Mz,positive,0.5831499537946399
TKD dan MBG kasih pelajaran soal eksekusi: uang publik harus muter di tangan rakyat. #tkd #gasssnow https://t.co/BbYsYpQk8j,positive,0.44220378174606995
MBG bisa dibilang cara baru pemerintah bikin TKD terasa sampai ke sendok terakhir di piring rakyat. #tkd #gasssnow https://t.co/7YvMjUbmhd,positive,0.5587623408000092
Kalau semua kepala daerah punya sense of urgency soal TKD kayak di MBG hasilnya bakal beda jauh. #tkd #gasssnow https://t.co/IcYsNtednr,positive,0.5422774765737011
Kalau semua daerah punya versi lokal MBG bisa jadi TKD bukan lagi simbol birokrasi tapi perubahan. #tkd #gasssnow https://t.co/HC8SPrbD5x,positive,0.5704157640264187
TKD diubah jadi aksi nyata kayak MBG itu bukti kalau pemerintah bisa adaptif dan efisien. #tkd #gasssnow https://t.co/XDc4ZF45MI,positive,0.6239282313516687
TKD dioptimalkan lewat MBG bisa jadi contoh buat sektor lain: pendidikan kesehatan pangan. #tkd #gasssnow https://t.co/aFWhSMbjVY,positive,0.5921268387889073
brisik bgt ni pemerintah ga punya duit sok2an bikin mbg,negative,0.48762249062620583
MBG M nya Mbape,negative,0.4892955923523657
Kalau daerah bisa kreatif manfaatin TKD kayak MBG mungkin ketimpangan ekonomi bisa berkurang. #tkd #gasssnow https://t.co/N4x8GvzvfZ,positive,0.4711659416828039
Banyak program TKD gagal karena gak punya arah jelas. MBG beda ada struktur dan tujuannya. #tkd #gasssnow https://t.co/N7jXV1c8h5,positive,0.5626403885314574
MBG bikin TKD gak cuma soal anggaran tapi soal keberlanjutan ekonomi masyarakat kecil. #tkd #gasssnow https://t.co/tIxiJDNveF,positive,0.6729368796836018
TKD bikin peluang MBG realisasinya. Dua-duanya penting buat ekonomi lokal yang mandiri. #tkd #gasssnow https://t.co/6peaxzGYC3,positive,0.7064690877666776
Kadang kebijakan kayak TKD baru terasa real kalau diimplementasi lewat program kayak MBG. #tkd #gasssnow https://t.co/bj5g02Pmly,positive,0.5290297747882617
TKD di atas kertas terlihat teknis tapi MBG bikin konsep itu jadi relevan buat masyarakat. #tkd #gasssnow https://t.co/Ojl8Ppd6WF,positive,0.6942441940098205
Program kayak MBG jadi contoh konkret kalau TKD bisa punya multiplier ke sektor riil. #tkd #gasssnow https://t.co/HldTuZYEcr,positive,0.6078025759855427
Efisiensi TKD bukan cuma tugas Mendagri tapi juga pola pikir tiap kepala daerah. MBG bisa dicontoh. #tkd #gasssnow https://t.co/3Uep7CrqwM,positive,0.5499802896143098
Bukan cuma soal makan gratis MBG tuh studi kasus pemanfaatan TKD yang produktif banget. #tkd #gasssnow https://t.co/NzS07oLyus,positive,0.5959738953866937
@RattenEl *melepas topeng* aku adalah mbg,negative,0.5176434725223981
TKD dan MBG ini semacam simbiosis: dana turun aktivitas naik dampak ke masyarakat langsung. #tkd #gasssnow https://t.co/7IWHUy036S,positive,0.6158170070481837
TKD tanpa strategi kayak MBG cuma angka. Tapi kalau dijalankan benar bisa jadi penggerak hidup. #tkd #gasssnow https://t.co/neZWCC2UbM,positive,0.57297808922982
Kalau pola efisiensi TKD diadopsi kayak MBG bukan mustahil ekonomi lokal makin tangguh. #tkd #gasssnow https://t.co/bDvpXl2m5V,positive,0.6108359447770667
MBG buktiin kalau TKD bisa jadi instrumen sosial sekaligus ekonomi. Dua-duanya jalan bareng. #tkd #gasssnow https://t.co/hvZ5n65hmp,positive,0.6948160034591425
Banyak yang skeptis TKD bisa berdampak langsung tapi MBG ini beneran ngubah pola pikir itu. #tkd #gasssnow https://t.co/R3P1mHwEV6,positive,0.5976883856073383
TKD efisien bukan cuma soal hemat tapi juga soal manfaat. MBG udah nunjukin definisinya. #tkd #gasssnow https://t.co/OikWwtsYjk,positive,0.6652426971781185
Yang keren dari MBG bukan cuma makanannya tapi cara dia bikin TKD punya arah yang jelas. #tkd #gasssnow https://t.co/2KnTOrfVFt,positive,0.7138602079971276
TKD bisa jadi alat distribusi keadilan ekonomi. MBG udah jadi buktinya di level lapangan. #tkd #gasssnow https://t.co/xF2vjYm768,positive,0.6361318999536002
Pastikan Aman Tanpa Hambatan Polres Kobar Kawal Pendistribusian MBG Polres Kobar Dalam upaya konkret mendukung peningkatan gizi dan kesehatan pelajar Polres Kotawaringin Barat mengawal pendistribusian Makanan Bergizi Gratis (MBG) kepada ratusan pelajar. #astacita https://t.co/37vRQyg7QU,positive,0.45290003684542574
Antisipasi Keracunan Massal Pemkot Bandung Berencana Bentuk Satgas MBG https://t.co/0CUYF1UCkT,negative,0.4472694655123582
@rafidndr_ MBG kan M nya Mbappe,negative,0.5580408728093991
Dulu TKD sering dianggap lamban tapi contoh kayak MBG bikin konsep efisiensi itu kebukti. #tkd #gasssnow https://t.co/5srF7FP6ud,positive,0.6375308642257201
TKD harusnya jadi peluang tiap daerah buat ngebangun model kayak MBG adaptif dan berdampak. #tkd #gasssnow https://t.co/WFJrgZgjIu,positive,0.5465834513016721
TKD disalurkan MBG jalan petani panen dapur ngebul. Begitu mestinya uang publik bekerja. #tkd #gasssnow https://t.co/Jlag4fRZIM,positive,0.5967270008153116
Kalau TKD dan MBG disinergikan terus ekonomi lokal bisa jadi benteng dari inflasi nasional. #tkd #gasssnow https://t.co/9N9X4NrGGQ,positive,0.5803895947283424
Bisa jadi MBG ini blueprint penggunaan TKD yang efisien. Gak ribet tapi dampaknya berlapis. #tkd #gasssnow https://t.co/TrJRGOzPki,positive,0.5323577042183348
TKD 2026 besar banget tapi yang penting bukan jumlahnya melainkan siapa yang bisa manfaatin kayak MBG. #tkd #gasssnow https://t.co/Pp2yxdRcAI,positive,0.5409614936308978
MBG nunjukin kalau TKD bisa punya bentuk nyata: kerjaan baru bahan lokal terserap ekonomi desa gerak. #tkd #gasssnow https://t.co/qSMCSKuirZ,positive,0.5819228374760061
TKD itu fondasi tapi tanpa strategi seperti MBG hasilnya gak akan nyampe ke dapur warga. #tkd #gasssnow https://t.co/qcg2zqjLc1,positive,0.5114295208818828
Kalau dikelola dengan cara kayak MBG TKD bisa jadi instrumen pemerataan ekonomi bukan cuma transfer angka. #tkd #gasssnow https://t.co/IaDjGRBxVR,positive,0.5497626240164881
Masyarakat Papua merasakan manfaat program MBG dan Koperasi Merah Putih! Bagaimana pendapatmu tentang dampaknya? #PapuaDalamHatiNegeri https://t.co/V7HLtj8fwS,positive,0.6728132991665879
Pembudidaya ikan nila di Farm Feed Cimahi Sukabumi Jawa Barat Abdullah Agus Salim berharap produksi ikan yang menjadi komoditas. https://t.co/HnRz47bgRs,negative,0.48413014538017735
@ARSIPAJA Presiden yg dari lahir gk pernah ngerasain susah ngitung anggaran MBG seporsi 10rb rupiah.. Gak percaya gw Pasti pembisik2nya yg ngasi masukkan.,negative,0.6181963804078742
@BariArjon @MBG_Watch @Gerindra Tim siber atau ....... info lowker jadi tim siber nya tolong alhamdulillah ada lowongan kerja,positive,0.4288874571658436
@KucengTerbanggg Lagi pengen mengungkapkan bahwa budaya KKN sudah menyelimuti program MBG ini juga terjadi di rumah aja ngurus anak yang tidak bisa lagi menahan semua orang yang tidak bisa lagi menyayangimu,negative,0.5773798244020848
@soulmourned pa wowo mana makan mbg gratisnya,neutral,0.46747692813390873
Syeh Bahlil Al-Golkariyah MBG. TMBG. LPG . STW,negative,0.44260181435338986
Kalo merokok dilingkungan sekolah dinormalisasikan besok2 MBG kasih rokok lah sebatang disebelah nasi.,negative,0.6246567728513227
Coba infokan tempat makan yg bisa dapet 10rb ayam+telor selain dapur mbg,negative,0.45465684654314664
Mbappe maem MBG ,negative,0.5268639014114755
Ketua Komisi III DPR RI Habiburokhman sempat menyinggung program prioritas Prabowo Subianto soal Makan Bergizi Gratis (MBG) saat rapat dengar pendapat umum di masa reses. Ia mengaku selama dirinya turun ke daerah pemilihan belum menemukan warga yang menolak MBG. Ia menyebut https://t.co/hbF3O1K2Ke,negative,0.4280187425946901
satu kasus udah terlalu banyak ga usah bikin statement yang mengesampingkan perlunya penanganan kasus yang tepat dalam konteks apapun itu. MBG? dianggap remeh. korupsi? dianggap ga ada. sekarang kasus kekerasan seksual yang mulai terkuak dibilang dibesar-besarkan? mikir.,negative,0.5286597055654638
Ini NotebookLM isinya dokumen seputar MBG dah mau 30-an file ngadat gak mau nyimpen notes. Mosok query ulang tiap mbuka weleh. Terpaksa copas aja ke gdocs :)),negative,0.6050516130695455
Skrg agak gimana tiap habis ngritik pemerintah atau apalah ada yang BM pdhl kmrn2 biasa aja semenjak accku ke lock beberapa hari gr2 ngritik mbg pdhl fakta yaelah gini amat jadi wni ,negative,0.4714035246695768
mbg b nya BIBLICAL,negative,0.4892955923523657
Habiburokhman Wajarkan MBG Bermasalah Sebab Seperti Hajatan https://t.co/DrayOChL1E,negative,0.43813699269525497
@NKRI_0607 @Ceysa_ku Konsepnya py? Dia relawan Tp bisa ke tanah suci... Sudah berjalan berapa bulan mbg nya...,negative,0.47732686389730433
@catchmeupco Tugas Nanik S Deyang tidak banyak berubah sih. Mulai jaman Twitter (belum X) jaman PS gagal jd presiden yg awal2 jaman dia gak punya jabatan selain jadi buz**r hingga dapat jabatan komisaris anak Pertamina smapai skrg di MBG... tetap bagian 'cuci piring ' :p,negative,0.5980625518252515
Semangat!!! MBG harus di hapus,positive,0.5124257560478067
@kompascom Lebih baik ini orang ngak usah berkomentar karenaakin keliatan dungunya dari mengalogi dengan hajatan itu aja udah ngak nyambung analoginya. Kalau hajatan yg keracunan lansung diproses hukum MBG tidak.,negative,0.5533322188740086
@pelaksanaSini Mbappe kena MBG jadilah Mbegge,negative,0.5712045556855292
@TirtoID Setiap nyawa berharga anak kamipun sama berharganya dgn anak presiden MBG ini hanyalah bagi² proyek utk para pendukung buktinya SPPG rata² dikuasai oleh politisi di daerah,negative,0.5199047519058793
@kemlonih RTO WICB BDO hangar nya dipake dapur MBG HLP hangarnya kekecilan BPN hangarnya terlalu deket ke IKN. Nanti pegawainya banyakan maen ke IKN https://t.co/SCf1GfaJpX,negative,0.45549946260539287
kotak makan mbg,neutral,0.46747692813390873
MBG G-nya Gallagher,negative,0.5980280071444415
@randomable_ Emaknya stunting anaknya stunting. Bahaya bgt stunting. Tolong itu 1 sekolah mbg nya kasih menu spesial dan di pantau khusus kalo bisa emaknya di suntik vitamin. ,negative,0.5698082663714812
@kompascom Apa dg pernyataan anda @habiburokhman ini berarti anda memaklumi adanya MBG beracun? Yang telah meracuni puluhan ribu anak sekolah. Apakah anda tdk punya inisiatip beri masukan ke Presiden utk mengubah pola pemberian MBG yg lebih baik &amp; lebih sehat?,negative,0.47949196083178197
@Bacoleng Luhut gak bisa belagu lagi. Dia juga pasti akan dimintai laporan detil MBG. Pertama dilos oleh presiden lalu diputus benangnya. Nyebur ke laut dah layang2nya #RuntuhnyaKedunguanGengSolo #RuntuhnyaKedunguanGengSolo https://t.co/MyQxzYiEm9,negative,0.5219277023632827
nampan mbg,neutral,0.4204438841112402
 korban keracuanan MBG hanya sekian persen ahh statement,negative,0.486659632541462
VIDEO: Ratusan Siswa SD Antusias Dapatkan Hidangan MBG https://t.co/JPvkuOQlWP,negative,0.5584036367037917
Viral! Siswa SMP 4 Bantimurung Dapat Salak Busuk dan Berulat di Menu MBG https://t.co/TylLNAXiEl,negative,0.5933546256286529
@narkosun Bener2 ya.... kasihan rakyat Indonesia... Presiden 7 MEMAKSA IKN APAPUN HARUS DIJALANKAN... Presiden 8 MEMAKSA MBG SAMI MAWON APAPUN YG TERJADI HARUS DIJALANKAN... Dan dikomandoin oleh si jelmaan iblis Luhut,negative,0.4878547325066703
Beda dari Cipongkor Jeje Belum Tetapkan KLB Keracunan MBG di Cisarua https://t.co/T3B2M8mRr5,negative,0.46484443298231026
Yuk tetap dukung makan bergizi gratis manfaat MBG terbukti bikin anak-anak makin sehat #LanjutkanMBG https://t.co/NO5oZPWKRK,positive,0.612371926465035
Prabowo: Menu MBG Wajib Ada Dua Lauk dan Susu Setiap Hari https://t.co/EwBAZIDohq,positive,0.4259368372128937
@firechaserst Kt gue ini yg masak tukang masaknya mbg apa,negative,0.5941995986607388
Program MBG bukan hanya soal makan gratis tapi tentang kepedulian kerja sama dan cinta tanah air. Guru orang tua dan pemerintah bersatu memastikan anak-anak tumbuh kuat dan cerdas. https://t.co/ohqqG9rIkj,positive,0.5549513889461346
Dengan arahan Presiden Prabowo pemerintah menyiapkan aturan khusus agar Program MBG berjalan optimal di seluruh Indonesia. Langkah nyata untuk menciptakan generasi unggul dan mandiri! https://t.co/cYVbA1vCHm,positive,0.6774124898309447
dia nih apa ye.. mau jd hero dgn ngasih makan anak bangsa tp jg itung2an bgt najisss dananya hasil motong anggaran pendidikan pula. program lu tuh sejatinya cuma NGASIH MAKAN KORUPTOR. kalo pemerintah bisa mensejahterakan tiap keluarga jg ga perlu repot2 mbg tai kucing ,negative,0.5881697768115328
Kedepan nya ini ada MBG special menu dan lebih atas lagi premium,negative,0.4891913090816783
@maleakhiez Udah kaya mbg aja,negative,0.47021374308281466
Kasus keracunan MBG masih terus berlangsung. Pencurian dana rakyat lewat MBG masih terus terjadi.,negative,0.49989317973129255
MBG yang di full support sama @zdetik,positive,0.5673720753311183
@karinyoo @hrdbacot MBG susunya susu milku @tralalalalara,negative,0.43597905132358716
@kompascom Sesekali perlu menampung usulan demi ketercapaian tujuan program. 1. Kembalikan kpd tujuan MBG prioritas anak2 hanya makan nasi &amp; garam yg jumlahnya&lt;50% dari keseluruhan siswa 2. Dg skala prioritas anggaran bs full Rp15ribu/siswa shg menu lbh berkwalutas &amp; mencukupi AKG,negative,0.5632961487891802
@orientasi_id TKD dan MBG ini dua sisi dari koin yang sama: satu dari sisi fiskal satu dari sisi sosial.,positive,0.5009237806107776
@meutiafaradilla Pantesan gw ud bbrp kali suka diDM ama buzzer MBG. Percobaan toh.,negative,0.42480429722555174
Dari Bandung hingga Jakarta Timur MBG telah membawa perubahan nyata berat badan anak meningkat konsentrasi belajar membaik bahkan banyak yang mulai menabung! https://t.co/dBvywzrjWD,negative,0.4839406864977162
@Ary_PrasKe2 @03__nakula @Anak__Ogi @AntoniusCDN @BiLLRaY2019 @CakKhum @ch_chotimah2 @Cintada16 @FirzaHusain @hope_emak @GM_Warrios Luar biasa rusak pendidikan anak Indonesia kalau tidak diracuni pakai MBG diracuni pakai rokok,negative,0.5934574100067386
@ARSIPAJA Lawan narasi gimana? Yang mengadu &amp; komplain tentang MBG datangnya dari YANG MENGALAMI keluarga/ortu dari anak2 yg keracunan dari pekerja dapur MBG dsb. Lalu yang mau ngelawan narasi buzzer yg gak pernah nengok dapur MBG yg anaknya gak pernah keracunan..?? Mau minta anggaran?,negative,0.5618324783223259
 Sampai jam 11.15 tadi data terakhir kami mencatat ada 345 korban kata Kordinator Lapangan Posko Penanganan Keracunan SMPN 1 Cisarua Aep Kunaefi saat ditemui Rabu (15/10/2025). FULL : https://t.co/D1u9D4u6Tl https://t.co/izffYYPzFo,negative,0.5352888183101993
@kenhans03 MBG nya + sebatang lumayan abis makan bisa nyebat,negative,0.44154909249824525
Perbaikan berkelanjutan MBG bikin pekerja dapur SPPG makin berdaya anak makin sehat masa depan cerah #MBGJalanTerus https://t.co/xiQ6DtbJca,positive,0.6227810084742048
Klau tdk terserap dan uangnya nggaur Bisa bisa jd bancaan pejabat. Betul juga pak purbaya @Mulya3173971622 Purbaya Respons Zulhas Sebut Anggaran MBG Tak Mungkin Dipangkas https://t.co/eTtFX3GUYb,negative,0.46934123045273296
Gw capek bgt bahas ini terus. Udahin aja lah MBG ini. Duitnya mending buat pembangunan diluar pulau Jawa.,negative,0.4949444259315866
Aksi Ibu-Ibu di Depan BGN: Stop MBG Utamakan Keselamatan Anak https://t.co/FQFr8V5v24 #Indonesia #MBG #menghentikan #program,negative,0.42316456230899574
Program mbg dan koperasi merah putih bukti perhatian nyata pemerintah di Papua #PapuaDalamHatiNegeri https://t.co/1DgD1yMfbi,positive,0.6842455812169627
Dih kocak die Ga demo pas Korupsi haji belum lg tambang ilegal dan kasus keracunan MBG mereka ajah ga demo njir giliran kyainya disenggol pd ngamok,negative,0.5835227560864813
@audhinafh Wah bagus sekali btw represi siswa/orang tua siswa tidak boleh mendokumentasikan MBG itu masih terjadi gak sih?,negative,0.5782704856305968
mbg =mbappe belum gede,negative,0.4555266754809712
Salut buat semua guru kepala sekolah dan orang-orang di balik MBG. Mereka tuh real MVP yang bikin perubahan nyata tanpa banyak drama. Bayangin tiap hari mereka pastiin anak-anak dapet makanan bergizi yang layak itu nggak gampang tapi hasilnya nyataaaaa https://t.co/pcrLBjBCqc,positive,0.4931949374060349
Program MBG dan Koperasi Merah Putih bukti perhatian nyata pemerintah di Papua https://t.co/ymwNE7ntdQ,positive,0.6842455812169627
Dalam upaya memastikan keamanan dan kelayakan program Makanan Bergizi Gratis (MBG) bagi para siswa sebagai penerima manfaat Polresta Bandara Soekarno-Hatta memperketat Standar Operasional Prosedur (SOP) pengelolaan dapur Sentra Pangan Polri Gratis (SPPG) Rawa Burung https://t.co/C9KeVp8Vju,positive,0.5529654011427987
@tvindonesiawkwk padahal acaranya bagus. pernah bahas 17+8 pernah kritik DPR Presiden dgn program MBG nya wapres dgn janji 19jt lapangan kerja Pejabat sm Polri yg suka tetot tetot Bpjs. Sekarang masyarakat pun kehilangan media yg menyampaikan kritik keluhan. negara anti kritik,negative,0.49799464528615073
@drunkenmeifter MBG m = mbappe,negative,0.5268639014114755
Tragedi MBG di Bandung Barat: Menu Ayam Bau Diduga Sebabkan 161 Siswa SMPN 1 Cisarua Keracunan Massal https://t.co/VxHvb3wIQG,negative,0.5878522411329808
